"BehaviorSpace results (NetLogo 5.1.0)"
"Ants.nlogo"
"experiment0"
"04/13/2017 14:07:51:097 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-40","40","-40","40"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181","191","201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161","171","181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,"181",,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141","151","161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211","221","231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241","251","261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271","281","291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,"291"
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,
,"101","111","121","131","141",,"161",,,,"201","211",,"231","241",,"261","271",,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261","271",,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261","271",,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261","271",,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261","271",,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261","271",,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261","271",,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261","271",,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261","271",,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261","271",,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261","271",,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
,"101","111","121","131","141",,"161",,,,"201","211",,"231",,,"261",,,
